10 0.0049627 -9.46704e-05 0.000187328 0.000276094 0.000359344 -0.000435787 0.000504513 -0.000564998 0.000617071 0.000660866 -0.000696755 0.000725281 0.000747094 -0.000762901 0.000773419 -0.000779347 -0.000781343 0.00078001 -0.000775894 0.000769476 0.000761179 0.000751365 -0.000740349 -0.000728396 0.000715732 0.000702543 0.000688989 -0.000675199 0.000661281 -0.000647323 0.000633398 
11 0.00599983 -0.000116123 0.000229768 0.000338623 0.000440684 -0.000534365 0.000618546 -0.000692579 0.000756256 0.000809741 -0.000853493 0.000888179 0.000914601 -0.00093363 0.000946148 -0.000953016 -0.000955044 0.000952977 -0.000947484 0.000939159 0.000928523 0.000916023 -0.000902045 -0.000886917 0.000870916 0.000854273 0.000837183 -0.000819807 0.000802278 -0.000784704 0.000767175 
12 0.00713419 -0.000140064 0.000277127 0.000408387 0.000531421 -0.000644305 0.000745682 -0.000834769 0.000911315 0.000975517 -0.00102793 0.00106937 0.0011008 -0.00112327 0.00113787 -0.00114562 -0.00114751 0.00114445 -0.00113724 0.00112661 0.00111318 0.00109749 -0.00108003 -0.00106117 0.00104126 0.00102058 0.000999367 -0.000977811 0.000956076 -0.000934293 0.000912571 
13 0.00836547 -0.000166569 0.000329552 0.000485605 0.00063183 -0.000765931 0.000886286 -0.000991962 0.00108266 0.00115861 -0.00122048 0.00126924 0.00130605 -0.00133217 0.00134887 -0.00135741 -0.00135895 0.00135457 -0.00134525 0.00133185 0.0013151 0.00129568 -0.00127413 -0.00125093 0.00122648 0.00120112 0.00117513 -0.00114874 0.00112214 -0.0010955 0.00106894 
14 0.00969335 -0.000195713 0.000387193 0.000570489 0.000742184 -0.000899565 0.00104072 -0.00116454 0.00127068 0.00135941 -0.00143153 0.00148816 0.00153069 -0.00156061 0.00157941 -0.00158858 -0.00158949 0.00158343 -0.00157154 0.00155483 0.0015342 0.00151041 -0.00148412 -0.00145589 0.0014262 0.00139545 0.00136396 -0.00133202 0.00129985 -0.00126764 0.00123554 
15 0.0111175 -0.000227571 0.000450194 0.000663254 0.000862754 -0.00104552 0.00120933 -0.00135288 0.00147577 0.00157832 -0.00166144 0.00172648 0.00177504 -0.00180886 0.00182971 -0.0018393 -0.00183925 0.00183107 -0.00181608 0.00179547 0.00177029 0.00174144 -0.00170967 -0.00167567 0.00163997 0.00160304 0.00156528 -0.001527 0.00148848 -0.00144994 0.00141155 
16 0.0126376 -0.000262218 0.000518703 0.00076411 0.000993807 -0.00120412 0.00139247 -0.00155735 0.0016983 0.00181568 -0.00191057 0.00198451 0.00203937 -0.00207716 0.00209993 -0.00210968 -0.00210828 0.00209746 -0.00207877 0.0020536 0.00202314 0.00198845 -0.00195041 -0.0019098 0.00186725 0.0018233 0.00177841 -0.00173296 0.00168725 -0.00164154 0.00159603 
17 0.0142533 -0.000299727 0.000592865 0.000873265 0.00113561 -0.00137567 0.00159047 -0.00177831 0.00193862 0.00207186 -0.00217924 0.00226255 0.00232394 -0.00236571 0.00239023 -0.00239979 -0.00239656 0.00238252 -0.00235947 0.00232898 0.00229244 0.00225106 -0.00220587 -0.00215775 0.00210743 0.00205555 0.00200261 -0.00194907 0.00189526 -0.0018415 0.00178802 
18 0.0159643 -0.000340173 0.000672822 0.000990926 0.00128841 -0.00156046 0.00180367 -0.00201609 0.00219709 0.00234718 -0.00246775 0.00256086 0.00262895 -0.00267466 0.00270069 -0.00270967 -0.00270406 0.00268615 -0.00265796 0.00262133 0.00257782 0.00252883 -0.00247553 -0.00241891 0.00235984 0.00229902 0.00223706 -0.00217444 0.00211158 -0.00204883 0.00198644 
19 0.0177701 -0.000383629 0.000758717 0.0011173 0.00145248 -0.00175879 0.00203238 -0.00227103 0.00247403 0.00264195 -0.0027764 0.00287969 0.0029546 -0.00300414 0.00303138 -0.00303929 -0.00303068 0.00300814 -0.00297399 0.0029303 0.00287886 0.00282123 -0.00275877 -0.00269261 0.00262372 0.0025529 0.00248085 -0.00240813 0.0023352 -0.00226244 0.00219019 
20 0.0196705 -0.000430166 0.000850692 0.00125259 0.00162807 -0.00197097 0.00227693 -0.00254346 0.00276976 0.00295649 -0.00310544 0.00321925 0.00330105 -0.00335424 0.0033823 -0.00338858 -0.00337627 0.00334828 -0.00330724 0.00325548 0.00319504 0.00312769 -0.00305494 -0.0029781 0.00289825 0.0028163 0.00273305 -0.00264911 0.00256503 -0.00248124 0.0023981 
21 0.0216649 -0.000479858 0.000948888 0.00139699 0.00181543 -0.00219726 0.00253762 -0.0028337 0.00308459 0.00329106 -0.00345512 0.00357973 0.00366842 -0.00372503 0.00375344 -0.00375745 -0.00374063 0.00370627 -0.00365732 0.0035964 0.00352582 0.00344755 -0.00336332 -0.00327458 0.00318255 0.00308828 0.00299263 -0.00289632 0.00279997 -0.00270404 0.00260897 
22 0.0237532 -0.000532776 0.00105344 0.00155071 0.0020148 -0.00243797 0.00281476 -0.00314204 0.00341881 0.00364592 -0.00382565 0.00396129 0.00405681 -0.0041165 0.00414473 -0.00414573 -0.00412352 0.00408177 -0.0040238 0.00395254 0.00387058 0.00378013 -0.00368312 -0.00358118 0.00347569 0.00336782 0.00325853 -0.00314865 0.00303884 -0.00292966 0.00282156 
23 0.0259348 -0.000588991 0.0011645 0.00171394 0.00222643 -0.00269335 0.00310863 -0.00346878 0.0037727 0.00402133 -0.00421722 0.00436407 0.00446628 -0.00452866 0.00455606 -0.00455324 -0.00452465 0.00447441 -0.0044062 0.00432333 0.00422865 0.00412466 -0.0040135 -0.00389699 0.00377668 0.00365388 0.00352966 -0.00340494 0.00328047 -0.00315687 0.00303464 
24 0.0282093 -0.000648573 0.00128218 0.00188687 0.00245056 -0.00296369 0.00341952 -0.0038142 0.0041465 0.0044175 -0.00463002 0.00478817 0.00489686 -0.00496144 0.0049873 -0.00497972 -0.00494368 0.00488373 -0.00480399 0.00470812 0.0045993 0.00448032 -0.00435356 -0.00422104 0.0040845 0.00394537 0.00380487 -0.00366401 0.00352363 -0.00338442 0.00324695 
25 0.0305764 -0.000711594 0.00140664 0.0020697 0.00268743 -0.00324925 0.00374771 -0.00417857 0.00454048 0.00483464 -0.00506418 0.00523367 0.00534856 -0.00541475 0.00543825 -0.0054249 -0.00538022 0.00530925 -0.00521657 0.00510623 0.00498177 0.00484627 -0.00470237 -0.00455233 0.00439806 0.00424116 0.00408298 -0.00392465 0.00376709 -0.00361107 0.00345723 
26 0.0330356 -0.000778123 0.001538 0.00226262 0.00293727 -0.00355028 0.00409347 -0.00456215 0.00495486 0.00527293 -0.00551984 0.00570063 0.00582133 -0.00588847 0.00590869 -0.00588845 -0.00583383 0.00575044 -0.00564331 0.00551693 0.00537522 0.00522159 -0.00505895 -0.0048898 0.00471625 0.00454009 0.0043628 -0.00418563 0.00400961 -0.00383558 0.00366424 
27 0.0355865 -0.000848228 0.0016764 0.00246582 0.0032003 -0.00386704 0.00445705 -0.00496518 0.00538986 0.00573255 -0.00599709 0.00618907 0.00631512 -0.00638244 0.00639836 -0.00636999 -0.00630405 0.00620671 -0.00608353 0.00593945 0.0057788 0.00560533 -0.00542226 -0.00523236 0.00503795 0.00484099 0.00464313 -0.00444574 0.00424996 -0.00405671 0.00386677 
28 0.0382286 -0.000921979 0.00182197 0.00267947 0.00347676 -0.00419978 0.00483871 -0.00538791 0.00584568 0.00621363 -0.00649603 0.00669898 0.00682982 -0.00689646 0.00690695 -0.00686912 -0.00679035 0.00667744 -0.00653649 0.00637295 0.00619158 0.0059965 -0.00579127 -0.00557891 0.00536199 0.00514266 0.00492275 -0.00470375 0.00448691 -0.00427326 0.00406363 
29 0.0409615 -0.000999444 0.00197484 0.00290377 0.00376685 -0.00454875 0.00523869 -0.00583055 0.0063225 0.00671632 -0.00701669 0.00723034 0.00736532 -0.0074303 0.00743412 -0.00738538 -0.00729217 0.00716195 -0.00700143 0.00681658 0.00661262 0.00639408 -0.00616487 -0.0059283 0.00568719 0.00544391 0.00520044 -0.00495844 0.00471927 -0.00448405 0.0042537 
30 0.0437848 -0.00108069 0.00213514 0.0031389 0.00407081 -0.00491416 0.00565722 -0.00629333 0.00682049 0.00724071 -0.00755911 0.00778309 0.00792144 -0.00798368 0.00797949 -0.00791827 -0.0078089 0.00765954 -0.00747754 0.00726943 0.00704094 0.00679702 -0.00654195 -0.00627937 0.00601236 0.00574351 0.00547499 -0.00520861 0.00494586 -0.00468795 0.00443588 
31 0.0466979 -0.00116578 0.002303 0.00338503 0.00438885 -0.00529626 0.00609453 -0.00677642 0.00733981 0.00778689 -0.00812331 0.00835714 0.008498 -0.00855632 0.00854264 -0.00846728 -0.00833991 0.00816946 -0.00796397 0.00773056 0.00747551 0.00720423 -0.00692139 -0.00663097 0.00633632 0.00604028 0.00574522 -0.00545311 0.00516555 -0.00488387 0.00460915 
32 0.0497005 -0.00125479 0.00247855 0.00364233 0.00472116 -0.00569527 0.00655084 -0.00728004 0.00788059 0.00835494 -0.00870926 0.00895237 0.00909478 -0.00914786 0.00912313 -0.00903182 -0.0088845 0.00869092 -0.00845982 0.00819901 0.00791531 0.00761462 -0.00730204 -0.0069819 0.00665787 0.00633303 0.00600996 -0.00569078 0.00537725 -0.0050708 0.00477258 
33 0.052792 -0.00134778 0.0026619 0.003911 0.00506796 -0.0061114 0.00702634 -0.00780434 0.00844295 0.0089449 -0.00931692 0.00956864 0.00971152 -0.00975793 0.00972045 -0.00961128 -0.00944197 0.00922309 -0.0089642 0.00867378 0.00835925 0.00802706 -0.00768274 -0.007331 0.00697584 0.0066206 0.00626806 -0.00592054 0.00557993 -0.00524777 0.00492528 
34 0.0559719 -0.00144481 0.00285319 0.00419118 0.00542946 -0.00654487 0.00752125 -0.00834949 0.00902701 0.00955681 -0.00994624 0.0102058 0.0103479 -0.0103861 0.0103341 -0.010205 -0.0100115 0.00976512 -0.00947614 0.00915383 0.00880625 0.00844041 -0.00806232 -0.0076771 0.00728906 0.00690183 0.00651843 -0.00614135 0.00577262 -0.0054139 0.00506648 
35 0.0592398 -0.00154596 0.00305254 0.00448306 0.00580583 -0.00699587 0.00803574 -0.00891564 0.00963285 0.0101907 -0.0105971 0.0108636 0.0110037 -0.0110321 0.0109635 -0.0108124 -0.0105925 0.0103161 -0.00999468 0.00963812 0.00925521 0.00885355 -0.00843963 -0.00801902 0.00759638 0.00717562 0.00676001 -0.00635222 0.00595443 -0.00556839 0.00519548 
36 0.0625952 -0.00165127 0.00326007 0.00478679 0.00619729 -0.00746462 0.00857 -0.00950293 0.0102605 0.0108465 -0.0112694 0.0115419 0.0116785 -0.0116952 0.011608 -0.0114327 -0.0111839 0.0108752 -0.0105188 0.0101256 0.00970502 0.00926531 -0.00881352 -0.00835563 0.00789668 0.00744091 0.00699181 -0.00655224 0.00612453 -0.00571053 0.0053117 
37 0.0660375 -0.00176083 0.00347589 0.00510255 0.00660401 -0.00795128 0.00912419 -0.0101115 0.0109101 0.0115242 -0.0119631 0.0122403 0.0123719 -0.0123751 0.0122671 -0.0120651 -0.011785 0.0114413 -0.0110475 0.0106152 0.0101545 0.00967457 -0.00918283 -0.00868579 0.00818889 0.00769667 0.00721287 -0.00674054 0.00628217 -0.0058397 0.00541466 
38 0.0695662 -0.00187469 0.00370014 0.00543049 0.00702618 -0.00845606 0.00969848 -0.0107414 0.0115817 0.0122237 -0.0126779 0.0129587 0.0130836 -0.0130711 0.0129401 -0.0127089 -0.0123948 0.0120137 -0.0115797 0.0111057 0.0106027 0.0100802 -0.00954644 -0.00900842 0.00847196 0.00794192 0.00742231 -0.00691636 0.00642671 -0.00595538 0.00550397 
39 0.0731808 -0.00199291 0.00393292 0.00577077 0.00746398 -0.00897913 0.010293 -0.0113928 0.0122752 0.012945 -0.0134136 0.0136967 0.0138131 -0.0137828 0.0136263 -0.0133633 -0.0130126 0.0125911 -0.0121145 0.0115962 0.0110482 0.010481 -0.00990324 -0.00932245 0.00874489 0.00817576 0.00761931 -0.007079 0.00655757 -0.00605716 0.00557937 
40 0.0768807 -0.00211555 0.00417435 0.00612354 0.00791759 -0.00952066 0.0109079 -0.0120658 0.0129907 0.0136881 -0.0141701 0.014454 0.0145599 -0.0145095 0.0143249 -0.0140275 -0.0136373 0.0131728 -0.0126506 0.0120854 0.0114902 0.0108759 -0.0102522 -0.00962685 0.00900673 0.00839732 0.00780315 -0.00722786 0.00667431 -0.00614471 0.00564071 
41 0.0806655 -0.00224268 0.00442455 0.00648897 0.00838716 -0.0100808 0.0115434 -0.0127603 0.0137281 0.0144527 -0.0149472 0.0152302 0.0153236 -0.0152507 0.0150354 -0.0147006 -0.014268 0.0137575 -0.013187 0.0125724 0.0119273 0.0112639 -0.0105921 -0.00992064 0.00925658 0.00860583 0.00797316 -0.0073624 0.00677654 -0.00621784 0.00568795 
42 0.0845345 -0.00237436 0.00468362 0.00686719 0.00887288 -0.0106597 0.0121995 -0.0134766 0.0144875 0.0152387 -0.0157445 0.016025 0.0161036 -0.0160057 0.0157567 -0.0153817 -0.0149037 0.0143443 -0.0137227 0.0130559 0.0123586 0.0116438 -0.0109221 -0.0102029 0.00949362 0.00880056 0.00812877 -0.00748222 0.00686402 -0.00627646 0.00572116 
43 0.0884873 -0.00251064 0.00495169 0.00725836 0.0093749 -0.0112576 0.0128763 -0.0142146 0.0152688 0.0160461 -0.0165619 0.0168379 0.0168994 -0.0167737 0.0164883 -0.0160699 -0.0155436 0.0149322 -0.0142566 0.0135349 0.012783 0.0120146 -0.0112412 -0.0104727 0.00971706 0.00898089 0.00826947 -0.00758698 0.00693657 -0.00632056 0.00574055 
44 0.0925232 -0.00265159 0.00522885 0.00766261 0.00989338 -0.0118745 0.013574 -0.0149744 0.016072 0.0168745 -0.0173989 0.0176685 0.0177104 -0.0175542 0.0172293 -0.0167644 -0.0161864 0.0155201 -0.0147875 0.0140083 0.0131993 0.0123753 -0.0115485 -0.0107293 0.00992621 0.00914624 0.00839489 -0.00767644 0.00699414 -0.0063503 0.00574642 
45 0.0966417 -0.00279727 0.00551522 0.0080801 0.0104285 -0.0125107 0.0142926 -0.0157559 0.0168969 0.0177239 -0.0182554 0.0185163 0.0185361 -0.0183463 0.0179787 -0.0174641 -0.0168314 0.0161069 -0.0153145 0.014475 0.0136066 0.0127249 -0.0118429 -0.0109718 0.0101204 0.00929615 0.0085047 -0.00775049 0.00703679 -0.00636589 0.00573918 
46 0.100842 -0.00294772 0.00581091 0.00851096 0.0109803 -0.0131661 0.0150322 -0.0165593 0.0177434 0.018594 -0.0191308 0.0193809 0.0193758 -0.0191494 0.0187359 -0.0181682 -0.0174773 0.0166916 -0.0158364 0.014934 0.0140038 0.0130625 -0.0121239 -0.0111996 0.0102992 0.00943023 0.00859869 -0.00780908 0.00706468 -0.00636769 0.00571936 
47 0.105124 -0.00310301 0.00611602 0.00895533 0.0115491 -0.0138411 0.015793 -0.0173844 0.0186115 0.0194846 -0.020025 0.0202617 0.0202289 -0.0199627 0.0194998 -0.0188757 -0.0181233 0.0172731 -0.0163521 0.0153842 0.01439 0.0133872 -0.0123904 -0.0114121 0.010462 0.00954818 0.00867674 -0.00785229 0.00707806 -0.00635613 0.00568757 
48 0.109487 -0.0032632 0.00643065 0.00941333 0.0121348 -0.0145356 0.0165749 -0.0182313 0.0195011 0.0203954 -0.0209374 0.0211583 0.0210946 -0.0207854 0.0202697 -0.0195855 -0.0187683 0.0178503 -0.0168607 0.0158246 0.0147643 0.0136981 -0.012642 -0.0116086 0.0106085 0.00964977 0.00873885 -0.0078803 0.00707731 -0.00633177 0.00564454 
49 0.11393 -0.00342834 0.0067549 0.0098851 0.0127378 -0.0152497 0.017378 -0.0190999 0.0204119 0.0213262 -0.0218677 0.02207 0.0219724 -0.0216166 0.0210445 -0.0202967 -0.0194111 0.0184223 -0.017361 0.0162543 0.0151256 0.0139946 -0.0128778 -0.0117887 0.0107383 0.0097349 0.00878507 -0.00789338 0.00706288 -0.00629526 0.00559109 
50 0.118452 -0.00359849 0.00708889 0.0103708 0.013358 -0.0159837 0.0182023 -0.0199902 0.0213438 0.0222766 -0.0228154 0.0229964 0.0228616 -0.0224556 0.0218234 -0.0210084 -0.0200509 0.0189879 -0.0178521 0.0166723 0.0154732 0.0142758 -0.0130973 -0.011952 0.0108512 0.00980352 0.00881557 -0.00789188 0.00703533 -0.00624733 0.0055281 
51 0.123054 -0.0037737 0.0074327 0.0108705 0.0139957 -0.0167375 0.0190479 -0.0209021 0.0222967 0.0232464 -0.0237801 0.0239368 0.0237613 -0.0233015 0.0226055 -0.0217195 -0.0206866 0.0195461 -0.0183329 0.0170776 0.0158063 0.014541 -0.0133 -0.0120982 0.0109471 0.00985571 0.00883063 -0.00787629 0.00699531 -0.0061888 0.00545655 
52 0.127734 -0.00395403 0.00778643 0.0113843 0.0146509 -0.0175113 0.0199148 -0.0218355 0.0232703 0.0242352 -0.0247614 0.0248905 0.0246708 -0.0241535 0.0233897 -0.0224289 -0.021317 0.0200959 -0.0188026 0.0174694 0.016124 0.0147897 -0.0134855 -0.0122269 0.0110259 0.00989161 0.00883061 -0.00784714 0.00694357 -0.00612058 0.00537748 
53 0.132492 -0.00413952 0.00815018 0.0119124 0.0153238 -0.0183051 0.020803 -0.0227904 0.0242645 0.0252427 -0.0257587 0.0258571 0.0255895 -0.0250106 0.0241752 -0.0231358 -0.0219413 0.0206363 -0.0192601 0.0178468 0.0164257 0.0150213 -0.0136534 -0.012338 0.0110876 0.00991147 0.00881594 -0.00780509 0.00688092 -0.00604363 0.00529199 
54 0.137326 -0.00433023 0.00852404 0.0124548 0.0160144 -0.019119 0.0217125 -0.0237667 0.025279 0.0262685 -0.0267714 0.0268357 0.0265164 -0.025872 0.0249609 -0.023839 -0.0225584 0.0211664 -0.0197045 0.0182091 0.0167108 0.0152352 -0.0138033 -0.0124315 0.0111325 0.00991562 0.00878717 -0.00775087 0.00680825 -0.005959 0.00520123 
55 0.142238 -0.00452622 0.0089081 0.0130118 0.0167229 -0.0199531 0.0226433 -0.0247641 0.0263135 0.0273123 -0.0277992 0.0278258 0.0274509 -0.0267369 0.0257459 -0.0245376 -0.0231673 0.0216851 -0.0201351 0.0185555 0.0169786 0.0154312 -0.0139351 -0.0125072 0.0111606 0.00990448 0.00874492 -0.00768527 0.00672654 -0.00586777 0.00510637 
56 0.147225 -0.00472753 0.00930246 0.0135833 0.0174493 -0.0208073 0.0235953 -0.0257827 0.0273679 0.0283735 -0.0288414 0.0288266 0.0283921 -0.0276042 0.0265292 -0.0252306 -0.023767 0.0221915 -0.0205509 0.0188852 0.0172285 0.0156088 -0.0140486 -0.0125654 0.0111723 0.00987855 0.00868988 -0.00760918 0.00663681 -0.0057711 0.00500865 
57 0.152287 -0.00493422 0.00970721 0.0141696 0.0181938 -0.0216818 0.0245686 -0.0268223 0.0284418 0.0294519 -0.0298975 0.0298375 0.0293391 -0.028473 0.0273098 -0.0259169 -0.0243565 0.0226848 -0.0209511 0.0191977 0.0174602 0.0157677 -0.0141437 -0.0126061 0.011168 0.00983842 0.00862285 -0.00752353 0.00654013 -0.00567015 0.0049093 
58 0.157424 -0.00514633 0.0101224 0.0147706 0.0189564 -0.0225767 0.025563 -0.0278826 0.0295349 0.0305469 -0.0309669 0.0308577 0.0302911 -0.0293425 0.0280868 -0.0265956 -0.0249349 0.0231641 -0.021335 0.0194923 0.0176731 0.0159078 -0.0142205 -0.0126295 0.011148 0.00978475 0.00854465 -0.00742934 0.00643764 -0.00556614 0.00480956 
59 0.162635 -0.00536391 0.0105482 0.0153865 0.0197373 -0.0234918 0.0265786 -0.0289636 0.030647 0.0316582 -0.032049 0.0318865 0.0312473 -0.0302117 0.0288592 -0.0272658 -0.0255013 0.0236284 -0.0217019 0.0197684 0.0178669 0.0160289 -0.0142791 -0.0126361 0.011113 0.00971827 0.00845622 -0.00732766 0.0063305 -0.00546029 0.00471068 
60 0.167919 -0.00558701 0.0109846 0.0160175 0.0205364 -0.0244273 0.0276152 -0.030065 0.0317777 0.0327852 -0.0331431 0.0329231 0.0322069 -0.0310797 0.029626 -0.0279264 -0.0260547 0.0240771 -0.0220511 0.0200257 0.0180414 0.0161309 -0.0143195 -0.0126261 0.0110635 0.00963979 0.00835852 -0.00721959 0.00621989 -0.00535383 0.00461389 
61 0.173275 -0.00581568 0.0114317 0.0166635 0.021354 -0.0253832 0.0286729 -0.0311866 0.0329267 0.0339275 -0.0342486 0.0339668 0.0331688 -0.0319454 0.0303862 -0.0285765 -0.0265942 0.0245092 -0.0223819 0.0202636 0.0181963 0.0162139 -0.0143421 -0.0126 0.0110003 0.00955019 0.00825257 -0.00710628 0.00610704 -0.00524802 0.0045204 
62 0.178703 -0.00604996 0.0118897 0.0173247 0.0221899 -0.0263594 0.0297514 -0.0323283 0.0340936 0.0350845 -0.0353649 0.0350168 0.0341324 -0.032808 0.0311389 -0.0292151 -0.0271191 0.0249242 -0.0226939 0.0204817 0.0183315 0.0162778 -0.0143472 -0.0125585 0.010924 0.00945039 0.00813945 -0.00698891 0.00599317 -0.00514406 0.00443139 
63 0.184203 -0.00628991 0.0123585 0.0180012 0.0230444 -0.027356 0.0308507 -0.0334899 0.035278 0.0362557 -0.0364914 0.0360722 0.0350965 -0.0336666 0.0318831 -0.0298414 -0.0276284 0.0253213 -0.0229865 0.0206799 0.0184468 0.0163229 -0.0143351 -0.012502 0.0108355 0.00934138 0.00802029 -0.00686866 0.0058795 -0.00504317 0.00434799 
64 0.189772 -0.00653556 0.0128383 0.018693 0.0239174 -0.028373 0.0319707 -0.034671 0.0364797 0.0374407 -0.0376272 0.0371324 0.0360605 -0.0345201 0.0326179 -0.0304544 -0.0281214 0.0256998 -0.0232592 0.0208577 0.0185423 0.0163495 -0.0143063 -0.0124313 0.0107357 0.00922419 0.00789621 -0.00674674 0.00576726 -0.00494652 0.00427127 
65 0.195412 -0.00678696 0.0133291 0.0194002 0.024809 -0.0294103 0.0331113 -0.0358714 0.0376981 0.0386388 -0.0387718 0.0381964 0.0370233 -0.0353677 0.0333423 -0.0310533 -0.0285973 0.0260591 -0.0235116 0.021015 0.018618 0.0163577 -0.0142613 -0.0123472 0.0106255 0.0090999 0.0077684 -0.00662438 0.00565765 -0.00485525 0.00420227 
66 0.20112 -0.00704416 0.013831 0.0201229 0.0257192 -0.0304679 0.0342723 -0.0370909 0.0389328 0.0398494 -0.0399244 0.0392634 0.0379841 -0.0362084 0.0340554 -0.0316372 -0.0290553 0.0263987 -0.0237433 0.0211518 0.018674 0.0163479 -0.0142008 -0.0122504 0.0105059 0.00896962 0.00763804 -0.00650279 0.00555185 -0.00477045 0.00414193 
67 0.206897 -0.00730719 0.0143441 0.0208612 0.0266481 -0.0315458 0.0354537 -0.0383292 0.0401835 0.0410721 -0.0410844 0.0403327 0.038942 -0.0370412 0.0347563 -0.0322053 -0.0294948 0.0267181 -0.0239541 0.0212678 0.0187105 0.0163206 -0.0141254 -0.0121417 0.0103779 0.00883449 0.00750634 -0.00638317 0.00545101 -0.00469316 0.00409112 
68 0.212741 -0.0075761 0.0148684 0.0216152 0.0275958 -0.032644 0.0366551 -0.039586 0.0414498 0.0423062 -0.0422509 0.0414033 0.0398959 -0.0378652 0.0354441 -0.0327568 -0.0299152 0.0270167 -0.0241437 0.0213632 0.0187277 0.0162763 -0.0140358 -0.0120223 0.0102425 0.00869568 0.0073745 -0.0062667 0.00535622 -0.00462433 0.00405061 
